NOMBRE EXPEDIENTE,UAA,SERIE,SUB-SERIE,NIVEL,VALOR,ENCONTRADO
0018_2026002351_4512,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002358_7884,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002392_4518,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002398_9198,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002399_9198,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002498_4518,4110_VICE_INVESTIGACION_EXTENSION,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002211_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002212_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002213_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002214_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002286_8087,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002290_8090,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002298_8089,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002318_8089,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002330_8288,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002341_8090,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002419_8099,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002432_8060,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002433_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002436_8271,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002444_8060,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002445_8060,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002449_8271,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002454_8060,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000264_8085,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000269_8052,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000278_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000286_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000287_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000288_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000291_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000292_8090,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000294_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000308_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000309_8097,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000323_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000336_8052,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000345_8097,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000346_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000347_8288,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000349_8288,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0020_2026000361_8096,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2025014354_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2025016378_8054,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000039_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000608_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000613_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000614_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000615_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000617_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000620_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000622_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000636_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000666_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000671_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026000791_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002111_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002249_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002499_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002500_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002501_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002502_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002503_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002504_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002506_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002512_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002514_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002516_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002521_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026002531_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026003487_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004581_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004585_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004587_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004640_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004841_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0234_2026004843_8212,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0270_2026000747_8094,4112_COORD_PROGRAMAS_PROYECTOS,P11_PROYECTOS,P11.02_PROY_INVEST_FINAN_EXT,NAVEGACION,P11.02_PROY_INVEST_FINAN_EXT,False
0018_2026002293_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0049_2025000023_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025006425_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025006427_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025007956_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025007957_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008198_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008199_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008200_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008201_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008202_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008203_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008204_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025008571_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0234_2025017176_8943,4112_PROYECTO_8943,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0018_2026002327_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0018_2026002359_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0020_2026000305_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0020_2026000310_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0020_2026000344_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0020_2026000360_8944,4112_PROYECTO_8944,P11_PROYECTOS,P11.13_PROY_REGALIAS_SGR,NAVEGACION,P11.13_PROY_REGALIAS_SGR,False
0018_2026002367_4247,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000259_4817,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000260_4817,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000261_4817,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000276_4817,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002397_4672,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0020_2026000281_4674,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0020_2026000339_4669,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0020_2026000340_4675,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0020_2026000285_4725,4114_DIEF_CIENCIAS,P11_PROYECTOS,P11.15_APOYO_SEMILLEROS_INVEST,NAVEGACION,P11.15_APOYO_SEMILLEROS_INVEST,False
0020_2026000297_4644,4115_DIEF_CIENCIAS_HUMANAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000322_4612,4115_DIEF_CIENCIAS_HUMANAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002266_4649,4115_DIEF_CIENCIAS_HUMANAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0018_2026002287_4619,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002288_4617,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002453_4609,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002472_4619,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000257_4498,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000258_4498,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
270_2026000743_4619,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0020_2026000234_4691,4116_DIEF_FISICO_QUIMICAS,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0018_2026002324_4624,4117_DIEF_FISICO_MECANICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002481_4624,4117_DIEF_FISICO_MECANICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002490_4624,4117_DIEF_FISICO_MECANICAS,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002334_4259,4118_DIEF_SALUD,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002434_4259,4118_DIEF_SALUD,P11_PROYECTOS,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,NAVEGACION,P11.03_PROYECTOS_INVEST_FINAN_INTERNA,False
0018_2026002501_4695,4118_DIEF_SALUD,P11_PROYECTOS,P11.14_APOYO_GRUPOS_INVEST,NAVEGACION,P11.14_APOYO_GRUPOS_INVEST,False
0020_2026000325_7753,6120_ESC_BIOLOGIA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0234_2026010066_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0234_2026010170_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0234_2026010464_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0234_2026010697_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0234_2026011482_7966,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.10_ORDEN_PAGO,NAVEGACION,C09.10_ORDEN_PAGO,False
0018_2026002306_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002307_7807,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002346_7966,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002347_7966,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002360_7966,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002366_7966,6140_ESC_MATEMATICAS,C09_CONTRATOS,C09.11_ORDEN_PRESTACION_SERVICIOS,NAVEGACION,C09.11_ORDEN_PRESTACION_SERVICIOS,False
0018_2026002239_9339,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000215_7025,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
0020_2026000267_9129,6150_ESC_QUIMICA,C09_CONTRATOS,C09.08_ORDEN_COMPRA,NAVEGACION,C09.08_ORDEN_COMPRA,False
